Indicator Code: CG0590
"Indicator Name: Noncommunicable diseases"
Export date: 1/7/2023 3:12:17 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C00-C97, D00-D48, D55-D64 (minus D 64.9) D65-D89, E03-E07, E10-E34, E65-E88, F01-F99, G06-G98 (minus G14), H00-H61, H68-H93, I00-I99, J30-J98, K00-K92, L00-L98, M00-M99, N00-N64, N75-N98,  Q00-Q99,  R95, U07.0, X41, X42, X44, X45"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
AF,Africa,SYC,Seychelles,1987,All,Age70_74,[70-74],43.00000000,79.62962963,,3583.33333330,
AF,Africa,SYC,Seychelles,2002,All,Age60_64,[60-64],,,,,
AF,Africa,SYC,Seychelles,2002,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2003,All,Age55_59,[55-59],64.00000000,80.00000000,,,
AF,Africa,SYC,Seychelles,2005,All,Age60_64,[60-64],,,,,
AF,Africa,SYC,Seychelles,2005,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2006,All,Age55_59,[55-59],64.00000000,82.05128205,,,
AF,Africa,SYC,Seychelles,2006,All,Age65_69,[65-69],101.00000000,75.37313433,,,
AF,Africa,SYC,Seychelles,2008,All,Age60_64,[60-64],,,,,
EU,Europe,ESP,Spain,1966,All,Age55_59,[55-59],12566.00000000,80.10454516,,785.86616635,
EU,Europe,ESP,Spain,1969,All,Age70_74,[70-74],35419.00000000,86.16084460,,3837.37811480,
EU,Europe,ESP,Spain,1971,All,Age55_59,[55-59],13108.00000000,82.84143336,,793.75075693,
EU,Europe,ESP,Spain,1971,All,Age60_64,[60-64],20655.00000000,84.94756323,,1368.78727630,
EU,Europe,ESP,Spain,1971,All,Age65_69,[65-69],28411.00000000,85.98450457,,2166.62853660,
EU,Europe,ESP,Spain,1971,All,Age70_74,[70-74],36753.00000000,85.59351638,,3958.31987080,
EU,Europe,ESP,Spain,1974,All,Age70_74,[70-74],37930.00000000,87.59410651,,3836.73882260,
EU,Europe,ESP,Spain,1976,All,Age55_59,[55-59],13288.00000000,86.62320730,,778.94366610,
EU,Europe,ESP,Spain,1976,All,Age60_64,[60-64],19189.00000000,88.83385028,,1249.60927320,
EU,Europe,ESP,Spain,1976,All,Age65_69,[65-69],28720.00000000,89.42861591,,2085.23923620,
EU,Europe,ESP,Spain,1976,All,Age70_74,[70-74],37999.00000000,89.16394866,,3458.85672670,
EU,Europe,ESP,Spain,1978,All,Age55_59,[55-59],13750.00000000,87.16323296,,742.32035847,
EU,Europe,ESP,Spain,1980,All,Age55_59,[55-59],14238.00000000,88.92636313,,714.72315647,
EU,Europe,ESP,Spain,1980,All,Age60_64,[60-64],17569.00000000,90.82402812,,1114.50139560,
EU,Europe,ESP,Spain,1980,All,Age65_69,[65-69],25900.00000000,91.74311927,,1790.65265490,
EU,Europe,ESP,Spain,1981,All,Age70_74,[70-74],36575.00000000,91.28232006,,2975.27047910,
EU,Europe,ESP,Spain,1984,All,Age55_59,[55-59],14250.00000000,88.81824981,,667.63493253,
EU,Europe,ESP,Spain,1984,All,Age60_64,[60-64],20056.00000000,90.71418879,,1089.58548380,
EU,Europe,ESP,Spain,1986,All,Age55_59,[55-59],14159.00000000,88.48268966,,645.17451927,
EU,Europe,ESP,Spain,1986,All,Age60_64,[60-64],20535.00000000,91.08045773,,1057.63288010,
EU,Europe,ESP,Spain,1989,All,Age60_64,[60-64],20221.00000000,91.20472690,,992.97780397,
EU,Europe,ESP,Spain,1989,All,Age65_69,[65-69],27729.00000000,92.41767764,,1620.53649700,
EU,Europe,ESP,Spain,1989,All,Age70_74,[70-74],33153.00000000,92.75901626,,2578.59531770,
EU,Europe,ESP,Spain,1991,All,Age55_59,[55-59],13646.00000000,89.13128674,,613.24824735,
CSA,Central and South America,MEX,Mexico,2007,All,Age70_74,[70-74],43033.00000000,89.50663505,,2667.57170580,
CSA,Central and South America,MEX,Mexico,2008,All,Age60_64,[60-64],34492.00000000,88.83280107,,1210.81448440,
CSA,Central and South America,MEX,Mexico,2009,All,Age70_74,[70-74],46014.00000000,90.03991860,,2722.68806130,
CSA,Central and South America,MEX,Mexico,2011,All,Age60_64,[60-64],36299.00000000,88.79185930,,1126.84389960,
CSA,Central and South America,MEX,Mexico,2011,All,Age70_74,[70-74],47756.00000000,90.11416171,,2645.77936250,
CSA,Central and South America,MEX,Mexico,2012,All,Age60_64,[60-64],37648.00000000,88.88679023,,1110.56767920,
CSA,Central and South America,MEX,Mexico,2015,All,Age70_74,[70-74],54154.00000000,90.72997470,,2564.89680550,
CSA,Central and South America,MEX,Mexico,2018,All,Age70_74,[70-74],58337.00000000,89.96375973,,2556.43822600,
CSA,Central and South America,MEX,Mexico,2020,All,Age60_64,[60-64],63326.00000000,61.92282870,,1356.17539950,
CSA,Central and South America,MEX,Mexico,2020,All,Age70_74,[70-74],75318.00000000,67.95077678,,3053.38126770,
EU,Europe,MDA,Republic of Moldova,1981,All,Age65_69,[65-69],3953.00000000,93.49574267,,3209.85448880,
EU,Europe,MDA,Republic of Moldova,1982,All,Age70_74,[70-74],4782.00000000,95.41101357,,4989.25359430,
EU,Europe,MDA,Republic of Moldova,1985,All,Age65_69,[65-69],3688.00000000,93.41438703,,3493.68143840,
EU,Europe,MDA,Republic of Moldova,1986,All,Age60_64,[60-64],3776.00000000,91.29593810,,2104.71163330,
EU,Europe,MDA,Republic of Moldova,1986,All,Age70_74,[70-74],4771.00000000,95.82245431,,4857.26502690,
EU,Europe,MDA,Republic of Moldova,1987,All,Age65_69,[65-69],4106.00000000,93.74429224,,3159.45798290,
EU,Europe,MDA,Republic of Moldova,1988,All,Age60_64,[60-64],3784.00000000,90.63473054,,2001.34339650,
EU,Europe,MDA,Republic of Moldova,1988,All,Age70_74,[70-74],4112.00000000,96.16463985,,4919.13101730,
EU,Europe,MDA,Republic of Moldova,1989,All,Age65_69,[65-69],4478.00000000,94.43272881,,3033.93700410,
EU,Europe,MDA,Republic of Moldova,1990,All,Age60_64,[60-64],4343.00000000,91.81818182,,2205.47534770,
EU,Europe,MDA,Republic of Moldova,1990,All,Age70_74,[70-74],3685.00000000,88.68832732,,4440.88263300,
AF,Africa,SYC,Seychelles,2008,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2009,All,Age55_59,[55-59],64.00000000,71.11111111,,,
AF,Africa,SYC,Seychelles,2009,All,Age65_69,[65-69],72.00000000,72.72727273,,,
AF,Africa,SYC,Seychelles,2011,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2012,All,Age55_59,[55-59],86.00000000,82.69230769,,,
AF,Africa,SYC,Seychelles,2012,All,Age65_69,[65-69],80.00000000,78.43137255,,,
AF,Africa,SYC,Seychelles,2014,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2015,All,Age55_59,[55-59],95.00000000,82.60869565,,,
AF,Africa,SYC,Seychelles,2015,All,Age65_69,[65-69],94.00000000,81.73913043,,,
AF,Africa,SYC,Seychelles,2017,All,Age70_74,[70-74],,,,,
AF,Africa,SYC,Seychelles,2019,All,Age55_59,[55-59],98.00000000,75.38461538,,,
AF,Africa,SYC,Seychelles,2019,All,Age65_69,[65-69],96.00000000,67.60563380,,,
AS,Asia,SGP,Singapore,1963,All,Age55_59,[55-59],640.00000000,65.23955148,,1254.90196080,
AS,Asia,SGP,Singapore,1964,All,Age65_69,[65-69],547.00000000,57.82241015,,2452.91479820,
AS,Asia,SGP,Singapore,1965,All,Age60_64,[60-64],671.00000000,62.59328358,,1690.17632240,
AS,Asia,SGP,Singapore,1967,All,Age55_59,[55-59],705.00000000,70.14925373,,1173.04492510,
AS,Asia,SGP,Singapore,1967,All,Age65_69,[65-69],699.00000000,59.08706678,,2505.37634410,
AS,Asia,SGP,Singapore,1969,All,Age60_64,[60-64],891.00000000,73.39373970,,1879.74683540,
AS,Asia,SGP,Singapore,1969,All,Age70_74,[70-74],630.00000000,62.31454006,,4200.00000000,
AS,Asia,SGP,Singapore,1970,All,Age60_64,[60-64],902.00000000,71.47385103,,1844.58077710,
AS,Asia,SGP,Singapore,1973,All,Age65_69,[65-69],1092.00000000,71.93675889,,2904.25531910,
AS,Asia,SGP,Singapore,1974,All,Age55_59,[55-59],774.00000000,81.55953635,,1178.08219180,
AS,Asia,SGP,Singapore,1974,All,Age65_69,[65-69],1076.00000000,73.90109890,,2710.32745590,
AS,Asia,SGP,Singapore,1975,All,Age55_59,[55-59],809.00000000,82.97435897,,1205.66318930,
EU,Europe,SVN,Slovenia,2019,All,Age70_74,[70-74],1673.00000000,89.60899839,,1763.46579530,
AF,Africa,ZAF,South Africa,1998,All,Age55_59,[55-59],14125.00000000,61.82430954,,1117.40638310,
AF,Africa,ZAF,South Africa,1998,All,Age60_64,[60-64],15015.00000000,66.90580162,,1459.13687900,
AF,Africa,ZAF,South Africa,1999,All,Age55_59,[55-59],14139.00000000,62.08668160,,1096.65434720,
AF,Africa,ZAF,South Africa,1999,All,Age60_64,[60-64],15487.00000000,68.02090654,,1477.68116550,
AF,Africa,ZAF,South Africa,2003,All,Age70_74,[70-74],21101.00000000,68.64346129,,3346.57626580,
AF,Africa,ZAF,South Africa,2006,All,Age55_59,[55-59],18952.00000000,54.84431068,,1313.48141190,
AF,Africa,ZAF,South Africa,2006,All,Age60_64,[60-64],18862.00000000,62.52527596,,1614.52680380,
AF,Africa,ZAF,South Africa,2007,All,Age65_69,[65-69],22118.00000000,65.71394616,,2378.22842520,
AF,Africa,ZAF,South Africa,2007,All,Age70_74,[70-74],20280.00000000,68.68987942,,3024.20256790,
AF,Africa,ZAF,South Africa,2011,All,Age55_59,[55-59],18970.00000000,54.72220620,,1081.20986070,
AF,Africa,ZAF,South Africa,2011,All,Age60_64,[60-64],21834.00000000,61.63791887,,1692.23281110,
AF,Africa,ZAF,South Africa,2011,All,Age65_69,[65-69],20957.00000000,66.97452942,,2107.78180530,
AF,Africa,ZAF,South Africa,2011,All,Age70_74,[70-74],22642.00000000,67.82087764,,3141.98607600,
EU,Europe,ESP,Spain,1952,All,Age70_74,[70-74],23510.00000000,74.00062952,,3673.43750000,
EU,Europe,ESP,Spain,1953,All,Age55_59,[55-59],10409.00000000,70.97368062,,806.89922481,
EU,Europe,ESP,Spain,1953,All,Age60_64,[60-64],15031.00000000,72.37228562,,1432.88846520,
EU,Europe,ESP,Spain,1953,All,Age65_69,[65-69],19209.00000000,72.29310150,,2322.73276900,
EU,Europe,ESP,Spain,1953,All,Age70_74,[70-74],23430.00000000,71.43946093,,3604.61538460,
EU,Europe,ESP,Spain,1954,All,Age55_59,[55-59],10064.00000000,71.96281730,,755.55555556,
EU,Europe,ESP,Spain,1957,All,Age70_74,[70-74],26005.00000000,72.55049660,,3763.38639650,
EU,Europe,ESP,Spain,1958,All,Age55_59,[55-59],11103.00000000,74.43185627,,781.90140845,
EU,Europe,ESP,Spain,1958,All,Age60_64,[60-64],14761.00000000,76.57709068,,1251.99321460,
EU,Europe,ESP,Spain,1991,All,Age60_64,[60-64],20647.00000000,92.14942426,,985.11379360,
EU,Europe,ESP,Spain,1994,All,Age55_59,[55-59],11560.00000000,89.00523560,,568.22650413,
EU,Europe,ESP,Spain,1994,All,Age60_64,[60-64],19668.00000000,92.01403509,,909.20857988,
EU,Europe,ESP,Spain,1994,All,Age65_69,[65-69],27970.00000000,93.05652593,,1452.00643720,
EU,Europe,ESP,Spain,1994,All,Age70_74,[70-74],37442.00000000,93.67760014,,2401.20566920,
EU,Europe,ESP,Spain,1996,All,Age55_59,[55-59],10699.00000000,88.48730461,,557.90791052,
EU,Europe,ESP,Spain,1997,All,Age70_74,[70-74],38528.00000000,93.11003166,,2283.68205800,
EU,Europe,ESP,Spain,1999,All,Age70_74,[70-74],39588.00000000,92.53640635,,2249.94075070,
EU,Europe,ESP,Spain,2004,All,Age55_59,[55-59],11631.00000000,89.18794571,,486.31535111,
EU,Europe,ESP,Spain,2004,All,Age60_64,[60-64],14698.00000000,90.81809194,,728.01840602,
EU,Europe,ESP,Spain,2005,All,Age55_59,[55-59],11712.00000000,88.47257894,,480.03187097,
EU,Europe,ESP,Spain,2005,All,Age60_64,[60-64],15331.00000000,90.68914522,,726.95804735,
EU,Europe,ESP,Spain,2005,All,Age65_69,[65-69],21787.00000000,91.84688672,,1159.25665400,
EU,Europe,ESP,Spain,2005,All,Age70_74,[70-74],37078.00000000,91.44675184,,1914.58764180,
EU,Europe,ESP,Spain,2006,All,Age65_69,[65-69],20296.00000000,92.00362647,,1095.39535640,
EU,Europe,ESP,Spain,2006,All,Age70_74,[70-74],34877.00000000,92.10880761,,1807.34004860,
EU,Europe,ESP,Spain,2011,All,Age55_59,[55-59],11664.00000000,88.67938873,,436.89058558,
EU,Europe,ESP,Spain,2012,All,Age55_59,[55-59],11650.00000000,88.47877269,,422.35057490,
EU,Europe,ESP,Spain,2012,All,Age60_64,[60-64],16332.00000000,91.42921122,,657.30533789,
EU,Europe,ESP,Spain,2012,All,Age65_69,[65-69],21645.00000000,92.32245681,,970.60952215,
EU,Europe,ESP,Spain,2013,All,Age60_64,[60-64],16052.00000000,91.44875520,,643.05744732,
EU,Europe,ESP,Spain,2013,All,Age65_69,[65-69],21887.00000000,92.49852084,,952.72918802,
EU,Europe,ESP,Spain,2013,All,Age70_74,[70-74],26178.00000000,92.61303333,,1486.40668650,
EU,Europe,ESP,Spain,2014,All,Age70_74,[70-74],27716.00000000,92.50692567,,1474.74559360,
EU,Europe,ESP,Spain,1958,All,Age65_69,[65-69],18920.00000000,75.23760289,,2054.28881650,
EU,Europe,ESP,Spain,1962,All,Age65_69,[65-69],23031.00000000,81.09507042,,2379.23553720,
EU,Europe,ESP,Spain,1962,All,Age70_74,[70-74],28459.00000000,79.78636912,,3734.77690290,
EU,Europe,ESP,Spain,1963,All,Age55_59,[55-59],12737.00000000,79.23976608,,827.61533463,
EU,Europe,ESP,Spain,1963,All,Age60_64,[60-64],18747.00000000,81.02606215,,1417.00680270,
EU,Europe,ESP,Spain,1963,All,Age65_69,[65-69],22946.00000000,80.65094373,,2183.25404380,
EU,Europe,ESP,Spain,1967,All,Age60_64,[60-64],19248.00000000,83.20580988,,1360.09044660,
EU,Europe,ESP,Spain,1967,All,Age65_69,[65-69],24391.00000000,84.06051833,,2095.80683970,
EU,Europe,ESP,Spain,1967,All,Age70_74,[70-74],29755.00000000,81.60998354,,3530.91254300,
EU,Europe,ESP,Spain,1970,All,Age60_64,[60-64],19430.00000000,86.70236502,,1313.54075960,
EU,Europe,ESP,Spain,1970,All,Age65_69,[65-69],27482.00000000,87.72064222,,2157.68820690,
EU,Europe,ESP,Spain,1970,All,Age70_74,[70-74],32576.00000000,87.12722993,,3680.42986550,
EU,Europe,ESP,Spain,1972,All,Age55_59,[55-59],12159.00000000,84.05226047,,741.31203512,
EU,Europe,ESP,Spain,1972,All,Age60_64,[60-64],19186.00000000,87.02317776,,1261.07532540,
EU,Europe,ESP,Spain,1975,All,Age60_64,[60-64],19560.00000000,87.50503288,,1288.53754940,
EU,Europe,ESP,Spain,1975,All,Age65_69,[65-69],28518.00000000,88.99637998,,2172.46895710,
EU,Europe,ESP,Spain,1975,All,Age70_74,[70-74],37574.00000000,88.24330672,,3722.40935210,
EU,Europe,ESP,Spain,1977,All,Age55_59,[55-59],13549.00000000,87.30025773,,762.12172348,
EU,Europe,ESP,Spain,1977,All,Age60_64,[60-64],18573.00000000,88.90005744,,1212.09945830,
EU,Europe,ESP,Spain,1977,All,Age65_69,[65-69],27879.00000000,89.50207069,,1997.06303720,
EU,Europe,ESP,Spain,1982,All,Age55_59,[55-59],13978.00000000,89.29347132,,677.45844036,
EU,Europe,ESP,Spain,1982,All,Age60_64,[60-64],18164.00000000,91.07044372,,1073.83978720,
EU,Europe,ESP,Spain,1983,All,Age65_69,[65-69],24671.00000000,91.82982208,,1719.71281190,
EU,Europe,ESP,Spain,1983,All,Age70_74,[70-74],36567.00000000,91.51129908,,2920.68690100,
AS,Asia,SGP,Singapore,1975,All,Age65_69,[65-69],1202.00000000,76.80511182,,2889.42307690,
AS,Asia,SGP,Singapore,1976,All,Age55_59,[55-59],820.00000000,83.67346939,,1186.68596240,
AS,Asia,SGP,Singapore,1978,All,Age70_74,[70-74],1261.00000000,78.17730936,,4217.39130430,
AS,Asia,SGP,Singapore,1979,All,Age55_59,[55-59],887.00000000,88.17097416,,1208.44686650,
AS,Asia,SGP,Singapore,1980,All,Age65_69,[65-69],1456.00000000,84.84848485,,2953.34685600,
AS,Asia,SGP,Singapore,1984,All,Age60_64,[60-64],1136.00000000,89.09803922,,1747.69230770,
AS,Asia,SGP,Singapore,1985,All,Age70_74,[70-74],1655.00000000,83.54366482,,4076.35467980,
AS,Asia,SGP,Singapore,1986,All,Age55_59,[55-59],922.00000000,87.97709924,,1002.17391300,
AS,Asia,SGP,Singapore,1986,All,Age65_69,[65-69],1362.00000000,87.87096774,,2512.91512920,
AS,Asia,SGP,Singapore,1988,All,Age60_64,[60-64],1078.00000000,85.15007899,,1446.97986580,
AS,Asia,SGP,Singapore,1988,All,Age70_74,[70-74],1387.00000000,77.70308123,,3263.52941180,
AS,Asia,SGP,Singapore,1989,All,Age70_74,[70-74],1673.00000000,86.14830072,,3845.97701150,
AS,Asia,SGP,Singapore,1990,All,Age55_59,[55-59],925.00000000,90.33203125,,924.07592408,
AS,Asia,SGP,Singapore,1992,All,Age70_74,[70-74],1456.00000000,84.89795918,,3111.11111110,
AS,Asia,SGP,Singapore,1993,All,Age60_64,[60-64],1120.00000000,88.32807571,,1258.42696630,
AS,Asia,SGP,Singapore,1993,All,Age70_74,[70-74],1493.00000000,84.73325766,,3110.41666670,
AS,Asia,SGP,Singapore,1994,All,Age60_64,[60-64],1157.00000000,88.86328725,,1267.25082150,
AS,Asia,SGP,Singapore,1995,All,Age60_64,[60-64],1153.00000000,87.48103187,,1209.86358870,
AS,Asia,SGP,Singapore,1997,All,Age65_69,[65-69],1545.00000000,89.98252766,,1924.03486920,
AS,Asia,SGP,Singapore,1998,All,Age55_59,[55-59],809.00000000,87.74403471,,620.39877301,
AS,Asia,SGP,Singapore,1998,All,Age65_69,[65-69],1554.00000000,88.44621514,,1890.51094890,
AS,Asia,SGP,Singapore,1999,All,Age55_59,[55-59],758.00000000,88.96713615,,580.39816233,
AS,Asia,SGP,Singapore,1999,All,Age65_69,[65-69],1517.00000000,90.62126643,,1797.39336490,
AS,Asia,LKA,Sri Lanka,1958,All,Age60_64,[60-64],1829.00000000,51.47762454,,1045.14285710,
AS,Asia,LKA,Sri Lanka,1958,All,Age65_69,[65-69],2128.00000000,50.33112583,,1675.59055120,
AS,Asia,LKA,Sri Lanka,1958,All,Age70_74,[70-74],1915.00000000,42.10642040,,2201.14942530,
AS,Asia,LKA,Sri Lanka,1959,All,Age55_59,[55-59],1847.00000000,54.82338973,,839.54545455,
AS,Asia,LKA,Sri Lanka,1959,All,Age60_64,[60-64],1871.00000000,50.49932524,,1045.25139660,
AS,Asia,LKA,Sri Lanka,1963,All,Age55_59,[55-59],2116.00000000,60.23341873,,789.25773965,
AS,Asia,LKA,Sri Lanka,1963,All,Age60_64,[60-64],2543.00000000,57.59909400,,1052.56622520,
AS,Asia,LKA,Sri Lanka,1963,All,Age65_69,[65-69],2594.00000000,50.24210730,,1730.48699130,
AS,Asia,LKA,Sri Lanka,1963,All,Age70_74,[70-74],2293.00000000,41.75163875,,2224.05431620,
AS,Asia,LKA,Sri Lanka,1964,All,Age55_59,[55-59],2145.00000000,60.54191363,,755.63289980,
AS,Asia,LKA,Sri Lanka,1967,All,Age70_74,[70-74],2802.00000000,46.59903542,,2457.89473680,
AS,Asia,LKA,Sri Lanka,1968,All,Age55_59,[55-59],2405.00000000,59.97506234,,788.52459016,
AS,Asia,LKA,Sri Lanka,1968,All,Age60_64,[60-64],2621.00000000,57.83318623,,946.20938628,
AS,Asia,LKA,Sri Lanka,1968,All,Age65_69,[65-69],3532.00000000,55.59578152,,2077.64705880,
AS,Asia,LKA,Sri Lanka,1968,All,Age70_74,[70-74],2993.00000000,46.29543697,,2580.17241380,
AS,Asia,LKA,Sri Lanka,1977,All,Age70_74,[70-74],3649.00000000,43.38366425,,2150.82284150,
AS,Asia,LKA,Sri Lanka,1980,All,Age55_59,[55-59],3093.00000000,66.01921025,,761.82266010,
AS,Asia,LKA,Sri Lanka,1980,All,Age60_64,[60-64],3472.00000000,64.46342369,,1112.82051280,
AS,Asia,LKA,Sri Lanka,1981,All,Age65_69,[65-69],3838.00000000,57.54985755,,1470.49808430,
AS,Asia,LKA,Sri Lanka,1981,All,Age70_74,[70-74],3368.00000000,45.27490254,,1782.01058200,
AS,Asia,LKA,Sri Lanka,1984,All,Age60_64,[60-64],3843.00000000,57.58166017,,1070.47353760,
AS,Asia,LKA,Sri Lanka,1984,All,Age65_69,[65-69],4239.00000000,53.49570924,,1575.83643120,
AS,Asia,LKA,Sri Lanka,1984,All,Age70_74,[70-74],4029.00000000,42.83436105,,2120.52631580,
EU,Europe,MDA,Republic of Moldova,1992,All,Age60_64,[60-64],4316.00000000,92.06484642,,2221.69602500,
EU,Europe,MDA,Republic of Moldova,1992,All,Age70_74,[70-74],4566.00000000,83.54986276,,4430.17095840,
EU,Europe,MDA,Republic of Moldova,1994,All,Age55_59,[55-59],3688.00000000,84.99654298,,1714.66297200,
EU,Europe,MDA,Republic of Moldova,1994,All,Age65_69,[65-69],5971.00000000,92.65983861,,3693.94282460,
EU,Europe,MDA,Republic of Moldova,1996,All,Age65_69,[65-69],6226.00000000,94.01993355,,3839.25212900,
EU,Europe,MDA,Republic of Moldova,1998,All,Age60_64,[60-64],3539.00000000,92.25755996,,2286.10187010,
EU,Europe,MDA,Republic of Moldova,1999,All,Age55_59,[55-59],2387.00000000,84.94661922,,1523.93477790,
EU,Europe,MDA,Republic of Moldova,1999,All,Age65_69,[65-69],4873.00000000,94.23709147,,3785.70707190,
EU,Europe,MDA,Republic of Moldova,2000,All,Age70_74,[70-74],5685.00000000,95.16237027,,5357.34479250,
EU,Europe,MDA,Republic of Moldova,2002,All,Age55_59,[55-59],1835.00000000,85.50792171,,1534.17831580,
EU,Europe,MDA,Republic of Moldova,2003,All,Age60_64,[60-64],3701.00000000,90.29031471,,2534.72317340,
EU,Europe,MDA,Republic of Moldova,2003,All,Age70_74,[70-74],6127.00000000,95.73437500,,5924.50057050,
EU,Europe,MDA,Republic of Moldova,2005,All,Age55_59,[55-59],2584.00000000,82.92682927,,1502.47408170,
EU,Europe,MDA,Republic of Moldova,2006,All,Age60_64,[60-64],2914.00000000,90.16089109,,2391.79860960,
EU,Europe,MDA,Republic of Moldova,2007,All,Age65_69,[65-69],4601.00000000,92.72470778,,3657.04384320,
EU,Europe,MDA,Republic of Moldova,2008,All,Age70_74,[70-74],5361.00000000,95.49340933,,5261.37584830,
EU,Europe,MDA,Republic of Moldova,2010,All,Age55_59,[55-59],3372.00000000,82.91123678,,1465.80016950,
EU,Europe,MDA,Republic of Moldova,2010,All,Age65_69,[65-69],3946.00000000,92.47715022,,3505.65471170,
EU,Europe,MDA,Republic of Moldova,2011,All,Age60_64,[60-64],3615.00000000,90.69242348,,2184.99635830,
EU,Europe,MDA,Republic of Moldova,2011,All,Age70_74,[70-74],4855.00000000,95.85389931,,4812.98266140,
EU,Europe,MDA,Republic of Moldova,2013,All,Age55_59,[55-59],2744.00000000,83.05084746,,1142.93330670,
EU,Europe,MDA,Republic of Moldova,2014,All,Age60_64,[60-64],4052.00000000,88.27886710,,1970.11761390,
EU,Europe,ESP,Spain,1985,All,Age55_59,[55-59],14219.00000000,88.37165942,,657.10060539,
EU,Europe,ESP,Spain,1985,All,Age60_64,[60-64],20430.00000000,90.63886424,,1076.90685780,
EU,Europe,ESP,Spain,1985,All,Age65_69,[65-69],24712.00000000,92.11958548,,1677.55074330,
EU,Europe,ESP,Spain,1985,All,Age70_74,[70-74],36265.00000000,92.03613938,,2866.57181250,
EU,Europe,ESP,Spain,1988,All,Age70_74,[70-74],33650.00000000,93.11270373,,2642.32430310,
EU,Europe,ESP,Spain,1990,All,Age55_59,[55-59],13800.00000000,88.58646810,,612.97916759,
EU,Europe,ESP,Spain,1990,All,Age60_64,[60-64],20146.00000000,90.95259594,,975.30983734,
EU,Europe,ESP,Spain,1990,All,Age65_69,[65-69],28418.00000000,92.47339820,,1610.81510030,
EU,Europe,ESP,Spain,1993,All,Age65_69,[65-69],28591.00000000,93.04845901,,1505.18557520,
EU,Europe,ESP,Spain,1993,All,Age70_74,[70-74],36838.00000000,93.48559827,,2459.63811180,
EU,Europe,ESP,Spain,1995,All,Age55_59,[55-59],11243.00000000,89.45023470,,572.77497580,
